id,x,y,group,col,pch,y_variable,x_variable,study,case,session,phase
baseline,3.191489361702128,4.016393442622952,1,red,19,n,session,Browder_2012,Todd_Outcome2,3,baseline
baseline,16.075650118203313,1.8852459016393404,1,red,19,n,session,Browder_2012,Todd_Outcome2,16,baseline
intervention,17.13947990543735,3.9344262295081904,2,green,19,n,session,Browder_2012,Todd_Outcome2,17,intervention
intervention,18.08510638297873,4.918032786885245,2,green,19,n,session,Browder_2012,Todd_Outcome2,18,intervention
intervention,19.148936170212767,3.9344262295081904,2,green,19,n,session,Browder_2012,Todd_Outcome2,19,intervention
intervention,20.09456264775414,5.901639344262296,2,green,19,n,session,Browder_2012,Todd_Outcome2,20,intervention
intervention,21.15839243498818,6.88524590163934,2,green,19,n,session,Browder_2012,Todd_Outcome2,21,intervention
intervention,23.1678486997636,6.88524590163934,2,green,19,n,session,Browder_2012,Todd_Outcome2,23,intervention
intervention,24.113475177304966,5.901639344262296,2,green,19,n,session,Browder_2012,Todd_Outcome2,24,intervention
intervention,25.059101654846337,9.918032786885245,2,green,19,n,session,Browder_2012,Todd_Outcome2,25,intervention
intervention,27.06855791962176,8.934426229508201,2,green,19,n,session,Browder_2012,Todd_Outcome2,27,intervention
intervention,28.132387706855802,7.78688524590164,2,green,19,n,session,Browder_2012,Todd_Outcome2,28,intervention
intervention,29.078014184397162,8.852459016393443,2,green,19,n,session,Browder_2012,Todd_Outcome2,29,intervention
intervention,30.14184397163121,9.836065573770487,2,green,19,n,session,Browder_2012,Todd_Outcome2,30,intervention
intervention,31.08747044917257,8.852459016393443,2,green,19,n,session,Browder_2012,Todd_Outcome2,31,intervention
intervention,32.151300236406634,8.852459016393443,2,green,19,n,session,Browder_2012,Todd_Outcome2,32,intervention
intervention,34.04255319148937,9.754098360655735,2,green,19,n,session,Browder_2012,Todd_Outcome2,34,intervention
intervention,42.08037825059101,9.836065573770487,2,green,19,n,session,Browder_2012,Todd_Outcome2,42,intervention
intervention,49.1725768321513,9.836065573770487,2,green,19,n,session,Browder_2012,Todd_Outcome2,49,intervention
baseline,1.089588377723964,2.0183486238532176,1,red,19,n,session,Browder_2012,Todd_Outcome3,1,baseline
baseline,3.0266343825665807,1.009174311926614,1,red,19,n,session,Browder_2012,Todd_Outcome3,3,baseline
baseline,16.101694915254228,0.9174311926605583,1,red,19,n,session,Browder_2012,Todd_Outcome3,16,baseline
baseline,30.992736077481837,-0.183486238532101,1,red,19,n,session,Browder_2012,Todd_Outcome3,31,baseline
baseline,2.0581113801452693,7.105427357601002e-15,1,red,19,n,session,Browder_2012,Todd_Outcome3,2,baseline
intervention,34.98789346246973,4.954128440366979,2,green,19,n,session,Browder_2012,Todd_Outcome3,35,intervention
intervention,35.956416464891035,6.880733944954134,2,green,19,n,session,Browder_2012,Todd_Outcome3,36,intervention
intervention,37.046004842615005,6.788990825688078,2,green,19,n,session,Browder_2012,Todd_Outcome3,37,intervention
intervention,38.01452784503632,7.889908256880741,2,green,19,n,session,Browder_2012,Todd_Outcome3,38,intervention
intervention,40.0726392251816,6.880733944954134,2,green,19,n,session,Browder_2012,Todd_Outcome3,40,intervention
intervention,42.13075060532686,7.798165137614681,2,green,19,n,session,Browder_2012,Todd_Outcome3,42,intervention
intervention,43.099273607748174,8.899082568807344,2,green,19,n,session,Browder_2012,Todd_Outcome3,43,intervention
intervention,44.915254237288124,8.899082568807344,2,green,19,n,session,Browder_2012,Todd_Outcome3,45,intervention
intervention,47.09443099273606,8.807339449541288,2,green,19,n,session,Browder_2012,Todd_Outcome3,47,intervention
intervention,49.031476997578686,7.798165137614681,2,green,19,n,session,Browder_2012,Todd_Outcome3,49,intervention
baseline,1.0843373493975932,1.9266055045871573,1,red,19,n,session,Browder_2012,Todd_Outcome4,1,baseline
baseline,2.048192771084345,-0.0917431192660545,1,red,19,n,session,Browder_2012,Todd_Outcome4,2,baseline
baseline,3.012048192771089,-0.18348623853210855,1,red,19,n,session,Browder_2012,Todd_Outcome4,3,baseline
baseline,16.024096385542173,0.7339449541284422,1,red,19,n,session,Browder_2012,Todd_Outcome4,16,baseline
baseline,30.963855421686752,0.8256880733944967,1,red,19,n,session,Browder_2012,Todd_Outcome4,31,baseline
intervention,41.92771084337349,0.7339449541284422,2,green,19,n,session,Browder_2012,Todd_Outcome4,42,intervention
intervention,42.89156626506025,6.880733944954129,2,green,19,n,session,Browder_2012,Todd_Outcome4,43,intervention
intervention,44.09638554216867,7.889908256880735,2,green,19,n,session,Browder_2012,Todd_Outcome4,44,intervention
intervention,44.939759036144586,10,2,green,19,n,session,Browder_2012,Todd_Outcome4,45,intervention
intervention,46.02409638554217,9.908256880733944,2,green,19,n,session,Browder_2012,Todd_Outcome4,46,intervention
intervention,47.108433734939766,9.908256880733944,2,green,19,n,session,Browder_2012,Todd_Outcome4,47,intervention
intervention,47.95180722891566,9.908256880733944,2,green,19,n,session,Browder_2012,Todd_Outcome4,48,intervention
intervention,48.915662650602414,9.908256880733944,2,green,19,n,session,Browder_2012,Todd_Outcome4,49,intervention
probe,12.511340206185574,100.00000000000006,2,green,19,n,session,Calik_2010,A,13,probe
probe,13.5257731958763,100.72463768115949,2,green,19,n,session,Calik_2010,A,14,probe
